School ID,School Name,Latitude,Longitude,Student Count,Low Income Student Count,Graduation Rate,Atttendance Rate Current Year,Address State,Address Street,Address Zip Code,Is High School,Is Middle School,Is Elementarty School,Is Pre School
610226,Socorro Sandoval Elementary School,41.792346,-87.710987,741,673,,91.2,Illinois,5534 S SAINT LOUIS Ave,60629,False,False,True,True
400146,KIPP Academy Chicago Campus,41.891816,-87.746614,642,608,,88.7,Illinois,4818 W OHIO St,60644,False,True,True,False
610290,Benjamin E Mays Elementary Academy,41.772727,-87.637277,281,199,,90.0,Illinois,6656 S NORMAL Blvd,60621,False,True,True,True
609902,Ralph H Metcalfe Elementary Community Academy,41.669444,-87.634306,341,327,,89.3,Illinois,12339 S NORMAL Ave,60628,False,True,True,True
609692,Neal F Simeon Career Academy High School,41.745781,-87.63541,1004,706,86.8,82.5,Illinois,8147 S VINCENNES Ave,60620,True,False,False,False
609854,Frederic Chopin Elementary School,41.896713,-87.688937,324,293,,86.0,Illinois,2450 W RICE St,60622,False,True,True,True
610594,Pathways in Education - Humboldt Park,41.902841,-87.687946,152,135,,76.7,IL,2421 W DIVISION ,60622-2941,True,False,False,False
610213,James Wadsworth Elementary School,41.773478,-87.601018,496,433,,88.3,Illinois,6650 S ELLIS Ave,60637,False,True,True,True
610503,Frazier Prospective IB Magnet ES,41.86698,-87.727244,138,121,,91.3,Illinois,4027 W GRENSHAW St,60624,False,True,True,False
609818,Luther Burbank Elementary School,41.917598,-87.7827,701,627,,90.4,Illinois,2035 N MOBILE Ave,60639,False,True,True,True
610548,STEM Magnet Academy,41.868576,-87.664969,398,202,,95.1,Illinois,1522 W FILLMORE St,60607,False,True,True,False
610380,Daniel Hale Williams Prep School of Medicine,41.806118,-87.62503,68,53,78.6,86.2,Illinois,4934 S WABASH Ave,60615,True,False,False,False
609873,Crown Community Academy of Fine Arts Center ES,41.852663,-87.71247,101,91,,92.5,Illinois,2128 S SAINT LOUIS Ave,60623,False,True,True,False
609899,Christian Ebinger Elementary School,42.004408,-87.81117,693,114,,93.5,Illinois,7350 W PRATT Ave,60631,False,True,True,False
400033,CICS - Longwood,41.721221,-87.655768,1114,963,76.0,88.2,Illinois,1309 W 95TH St,60643,True,True,True,False
400172,ASPIRA Business and Finance,41.935726,-87.718204,395,333,80.8,83.1,Illinois,2989 N MILWAUKEE Ave,60618-7347,True,False,False,False
400143,YCCS-West Town Acad Alternative HS,41.890803,-87.702053,116,102,,55.0,Illinois,500 N SACRAMENTO Blvd,60612,True,False,False,False
609720,Albert G Lane Technical High School,41.946645,-87.691013,4561,1613,97.4,90.8,Illinois,2501 W ADDISON St,60618,True,True,False,False
610242,Joseph Brennemann Elementary School,41.959984,-87.649749,496,399,,89.3,Illinois,4251 N CLARENDON Ave,60613,False,True,True,True
400068,Plato Learning Academy,41.87276,-87.763337,153,152,,91.4,Illinois,5545 W HARRISON St,60644,False,True,True,False
609834,Little Village Elementary School,41.843698,-87.717319,583,525,,89.9,Illinois,2620 S LAWNDALE Ave,60623,False,True,True,True
609950,Josefa Ortiz De Dominguez Elementary School,41.838791,-87.71719,414,374,,90.4,Illinois,3000 S LAWNDALE Ave,60623,False,False,True,True
400009,Academy for Global Citizenship Charter School,41.807579,-87.740097,487,290,,92.3,Illinois,4942 W 44TH St,60638-1959,False,True,True,False
610062,Minnie Miñoso Academy,41.829993,-87.641103,306,281,,89.1,Illinois,3527 S WALLACE St,60609,False,True,True,True
609941,Asa Philip Randolph Elementary School,41.760614,-87.675966,374,343,,91.6,Illinois,7316 S HOYNE Ave,60636,False,True,True,True
610009,Galileo Math & Science Scholastic Academy ES,41.871255,-87.653366,534,263,,93.6,Illinois,820 S CARPENTER St,60607,False,True,True,False
610177,Mark Skinner Elementary School,41.879103,-87.659419,1122,268,,94.4,Illinois,1260 W ADAMS St,60607,False,True,True,True
610005,Charles Evans Hughes Elementary School,41.860518,-87.731777,182,153,,88.8,Illinois,4247 W 15TH St,60623,False,True,True,True
609924,Fort Dearborn Elementary School,41.729673,-87.655481,310,237,,89.2,Illinois,9025 S THROOP St,60620,False,True,True,True
610559,James Shields Middle School,41.806491,-87.68978,331,319,,89.4,Illinois,2611 W 48TH St,60632,False,True,True,False
610139,George M Pullman Elementary School,41.688819,-87.609431,311,255,,89.6,Illinois,11311 S FORRESTVILLE Ave,60628,False,True,True,True
609728,Theodore Roosevelt High School,41.964828,-87.714819,1046,923,76.6,78.6,Illinois,3436 W WILSON Ave,60625,True,False,False,False
400097,Noble - Chicago Bulls College Prep,41.878809,-87.678195,1005,895,92.1,85.5,Illinois,2040 W ADAMS St,60612,True,False,False,False
610305,George Leland Elementary School,41.873587,-87.749276,385,373,,83.0,Illinois,512 S LAVERGNE Ave,60644,False,True,True,True
400056,Noble - Rowe-Clark Math and Science Academy,41.895362,-87.718047,307,293,85.0,81.4,Illinois,3645 W CHICAGO Ave,60651,True,False,False,False
609947,Alexander Graham Elementary School,41.813304,-87.643344,341,306,,87.3,Illinois,4436 S UNION Ave,60609,False,True,True,True
610345,Carter G Woodson South Elementary School,41.814499,-87.608419,308,238,,84.4,Illinois,4414 S EVANS Ave,60653,False,True,True,True
610100,West Park Elementary Academy,41.906907,-87.732443,443,428,,90.7,Illinois,1425 N TRIPP Ave,60651,False,True,True,True
610065,Emmett Louis Till Math and Science Academy,41.775424,-87.609357,369,356,,84.1,Illinois,6543 S CHAMPLAIN Ave,60637,False,True,True,True
610066,James E McDade Elementary Classical School,41.73455,-87.619214,207,79,,95.6,Illinois,8801 S INDIANA Ave,60619,False,True,True,False
609850,Horace Greeley Elementary School,41.95281,-87.65098,344,277,,91.0,Illinois,832 W SHERIDAN Rd,60613,False,True,True,True
609863,Ruth Bader Ginsburg Elementary School,41.899566,-87.681938,263,168,,93.0,Illinois,1003 N LEAVITT St,60622,False,True,True,True
610179,Washington D Smyser Elementary School,41.958868,-87.781975,767,486,,90.5,Illinois,4310 N MELVINA Ave,60634,False,True,True,True
610589,Sor Juana Ines de la Cruz ES,41.789597,-87.72638,544,268,,94.0,Illinois,4034 W 56TH ,60629-4442,False,True,True,True
609713,Hyde Park Academy High School,41.782257,-87.586615,739,719,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False
400168,Great Lakes Academy Charter School,41.742671,-87.559907,543,464,,92.9,Illinois,8401 S SAGINAW Ave,60617,False,True,True,False
400029,CICS - Washington Park,41.783617,-87.622068,476,464,,88.8,Illinois,110 E 61ST St,60637,False,True,True,False
609865,Jordan Elementary Community School,42.017088,-87.677763,521,470,,90.2,Illinois,7414 N WOLCOTT Ave,60626,False,True,True,True
610520,LaSalle II Magnet Elementary School,41.902914,-87.673696,598,219,,93.6,Illinois,1148 N HONORE St,60622,False,True,True,True
610268,Arthur R Ashe Elementary School,41.740184,-87.601174,381,353,,86.0,Illinois,8505 S INGLESIDE Ave,60619,False,True,True,True
610152,Martha Ruggles Elementary School,41.751946,-87.618066,310,286,,88.1,Illinois,7831 S PRAIRIE Ave,60619,False,True,True,True
400024,CICS - Basil,41.794043,-87.670243,510,479,,89.3,Illinois,1816 W GARFIELD Blvd,60609,False,True,True,False
610033,LaSalle Elementary Language Academy,41.9139,-87.637565,450,132,,92.9,Illinois,1734 N ORLEANS St,60614,False,True,True,False
609842,Rachel Carson Elementary School,41.793272,-87.6878,725,625,,93.2,Illinois,5516 S MAPLEWOOD Ave,60629,False,True,True,True
609912,James B Farnsworth Elementary School,41.97979,-87.766072,501,207,,90.7,Illinois,5414 N LINDER Ave,60630,False,True,True,True
400153,Acero Charter Schools - Brighton Park,41.813109,-87.693238,481,452,,91.0,Illinois,4420 S FAIRFIELD Ave,60632-1937,False,True,True,False
400128,YCCS-CCA Academy HS,41.864943,-87.723662,129,126,,53.0,Illinois,1231 S PULASKI Rd,60623,True,False,False,False
610325,Avondale-Logandale Elementary School,41.93397,-87.708041,461,420,,90.7,Illinois,3212 W GEORGE St,60618,False,True,True,True
610209,Alessandro Volta Elementary School,41.971634,-87.724605,751,686,,91.6,Illinois,4950 N AVERS Ave,60625,False,True,True,True
400105,Urban Prep Academy for Young Men - Bronzeville,41.831118,-87.613629,145,124,92.1,90.2,Illinois,521 E 35TH St,60616,True,False,False,False
610137,Ernst Prussing Elementary School,41.965619,-87.772414,646,425,,90.6,Illinois,4650 N MENARD Ave,60630,False,True,True,False
610099,Norwood Park Elementary School,41.988153,-87.802979,311,52,,93.3,Illinois,5900 N NINA Ave,60631,False,True,True,True
610339,Amos Alonzo Stagg Elementary School,41.758925,-87.649217,400,299,,91.1,Illinois,7424 S MORGAN St,60621,False,True,True,True
400117,Noble - Hansberry College Prep,41.734442,-87.650987,498,425,87.3,86.5,Illinois,8748 S ABERDEEN St,60620,True,False,False,False
610394,Uplift Community High School,41.965547,-87.652473,212,148,70.0,78.9,Illinois,900 W WILSON Ave,60640,True,False,False,False
610402,DeVry University Advantage Academy HS,41.941388,-87.690761,150,106,,88.6,Illinois,1900 W LAWRENCE Ave,60640-4003,True,False,False,False
609894,John B Drake Elementary School,41.844043,-87.628553,310,304,,88.3,Illinois,2710 S DEARBORN St,60616,False,True,True,True
609939,Frank L Gillespie Elementary School,41.725332,-87.623719,289,242,,88.6,Illinois,9301 S STATE St,60619,False,True,True,True
400170,Noble - The Noble Academy,41.906879,-87.645577,405,343,94.7,86.7,Illinois,1443 N OGDEN Ave,60610-1007,True,False,False,False
610022,Joyce Kilmer Elementary School,42.00364,-87.668222,806,630,,91.8,Illinois,6700 N GREENVIEW Ave,60626,False,True,True,True
609827,Burnside Elementary Scholastic Academy,41.728481,-87.607435,265,220,,92.8,Illinois,650 E 91ST Pl,60619,False,True,True,True
610037,Arthur A Libby Elementary School,41.797685,-87.659933,300,221,,88.2,Illinois,5300 S LOOMIS Blvd,60609,False,True,True,True
400115,Catalyst - Maria Charter School,41.770992,-87.693075,527,502,87.1,91.3,Illinois,6727 S CALIFORNIA Ave,60629,True,True,True,False
609759,Roberto Clemente Community Academy High School,41.902626,-87.686906,618,531,83.1,74.5,Illinois,1147 N WESTERN Ave,60622,True,False,False,False
610234,Richard Yates Elementary School,41.915039,-87.70028,270,230,,90.2,Illinois,1839 N RICHMOND St,60647,False,True,True,True
400175,Excel Academy of South Shore,41.759749,-87.556487,223,126,20.0,70.7,Illinois,7530 S SOUTH SHORE Dr,60649,True,False,False,False
609844,William W Carter Elementary School,41.789828,-87.622453,303,243,,91.6,Illinois,5740 S MICHIGAN Ave,60637,False,True,True,True
610133,Laura S Ward Elementary School,41.893236,-87.718797,305,276,,86.2,Illinois,646 N LAWNDALE Ave,60624,False,True,True,True
610291,Richard Henry Lee Elementary School,41.775305,-87.728884,586,534,,91.7,Illinois,6448 S TRIPP Ave,60629,False,True,True,False
610353,Calmeca Academy of Fine Arts and Dual Language,41.824377,-87.711654,611,506,,91.2,Illinois,3456 W 38TH St,60632,False,True,True,True
610271,Jensen Elementary Scholastic Academy,41.873815,-87.702241,262,247,,92.7,Illinois,3030 W HARRISON St,60612,False,True,True,True
609937,John W Garvy Elementary School,41.976352,-87.796235,732,273,,92.2,Illinois,5225 N OAK PARK Ave,60656,False,True,True,False
609795,George Rogers Clark Elementary School,41.867813,-87.770418,130,101,,92.7,Illinois,1045 S MONITOR Ave,60644,False,True,True,True
609833,Daisy Bates Academy of Social Justice,41.739226,-87.580729,242,164,,89.0,Illinois,8546 S CREGIER Ave,60617,False,True,True,True
610284,New Field Elementary School,42.007703,-87.673168,546,440,,91.2,Illinois,1707 W MORSE Ave,60626,False,False,True,True
609951,Ariel Elementary Community Academy,41.811173,-87.597503,361,274,,88.4,Illinois,1119 E 46TH St,60653,False,True,True,True
400023,CICS - Avalon/South Shore,41.743179,-87.587928,472,428,,91.1,Illinois,1501 E 83RD Pl,60619,False,True,True,False
400176,Excel Academy Southwest,41.765929,-87.69073,180,158,46.7,73.8,Illinois,7050 S WASHTENAW Ave,60629-1924,True,True,False,False
400161,Chicago Collegiate Charter School,41.679318,-87.617968,233,209,75.0,83.3,Illinois,11816 S INDIANA ,60628-6227,True,True,True,False
610178,Theophilus Schmid Elementary School,41.716989,-87.596932,197,190,,88.8,Illinois,9755 S GREENWOOD Ave,60628,False,True,True,True
400053,Noble - Golder College Prep,41.895282,-87.664483,622,556,88.7,87.0,Illinois,1454 W SUPERIOR St,60642,True,False,False,False
610231,National Teachers Elementary Academy,41.8528,-87.629308,794,412,,92.2,Illinois,55 W CERMAK Rd,60616,False,True,True,True
610087,Blair Early Childhood Center,41.776556,-87.790604,275,185,,83.2,Illinois,6751 W 63RD Pl,60638,False,False,False,True
609678,William Jones College Preparatory High School,41.873066,-87.627675,1921,729,96.8,89.2,Illinois,700 S STATE St,60605,True,False,False,False
609869,Anna R. Langford Community Academy,41.784681,-87.657169,193,181,,92.4,Illinois,6010 S THROOP St,60636,False,True,True,True
609845,George Washington Carver Primary School,41.653702,-87.599516,478,476,,88.2,Illinois,901 E 133RD Pl,60827-1427,False,True,True,True
609744,Northside Learning Center High School,41.982973,-87.722386,265,203,3.4,86.9,Illinois,3730 W BRYN MAWR Ave,60659,True,False,False,False
610184,John Spry Elementary Community School,41.847747,-87.700184,327,267,,90.1,Illinois,2400 S MARSHALL Blvd,60623,False,True,True,True
609907,Leif Ericson Elementary Scholastic Academy,41.875744,-87.715804,310,281,,90.9,Illinois,3600 W 5TH Ave,60624,False,True,True,True
609898,John F Eberhart Elementary School,41.77442,-87.707953,1020,960,,89.2,Illinois,3400 W 65TH Pl,60629,False,True,True,True
610385,Multicultural Arts High School,41.835282,-87.735283,272,257,63.5,72.8,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False
400159,Christopher House Charter School,41.922181,-87.757522,463,396,,92.4,Illinois,5235 W BELDEN Ave,60639,False,True,True,True
400133,YCCS- Innovations HS of Arts Integration,41.883047,-87.627734,353,327,,62.2,Illinois,17 N STATE St,60602,True,False,False,False
609756,Marie Sklodowska Curie Metropolitan High School,41.80306,-87.722042,2815,2398,77.4,77.6,Illinois,4959 S ARCHER Ave,60632,True,False,False,False
609709,Gage Park High School,41.791013,-87.688954,331,314,75.0,83.0,Illinois,5630 S ROCKWELL St,60629,True,False,False,False
610396,Tarkington School of Excellence ES,41.764407,-87.706445,785,730,,91.3,Illinois,3330 W 71ST St,60629,False,True,True,True
609944,Virgil Grissom Elementary School,41.662481,-87.553307,285,226,,90.9,Illinois,12810 S ESCANABA Ave,60633,False,True,True,True
609880,Stephen Decatur Classical Elementary School,42.009289,-87.704619,340,45,,94.6,Illinois,7030 N SACRAMENTO Ave,60645,False,True,True,False
610588,Robert J. Richardson Middle School,41.783826,-87.725422,836,736,,90.5,Illinois,6018 S KARLOV ,60629-4929,False,True,True,False
609780,Marine Leadership Academy at Ames,41.916045,-87.721742,524,436,93.8,84.4,Illinois,1920 N HAMLIN Ave,60647,True,True,False,False
610185,Adlai E Stevenson Elementary School,41.747107,-87.731666,1224,1062,,91.2,Illinois,8010 S KOSTNER Ave,60652,False,True,True,True
609694,John Hancock College Preparatory High School,41.791464,-87.72447,1037,675,97.0,92.1,Illinois,5437 W 64TH Pl,60638-5681,True,False,False,False
610340,Chicago Academy High School,41.943054,-87.776847,563,433,96.2,90.4,Illinois,3400 N AUSTIN Ave,60634,True,False,False,False
609766,Jacqueline B Vaughn Occupational High School,41.960364,-87.764663,224,175,,81.9,Illinois,4355 N LINDER Ave,60641,True,False,False,False
610386,Peace & Education Coalition HS,41.803515,-87.667378,177,159,,71.0,Illinois,4946 S PAULINA St,60609,True,False,False,False
610144,Frank W Reilly Elementary School,41.941094,-87.719541,543,388,,92.4,Illinois,3650 W SCHOOL St,60618,False,True,True,True
610212,Albany Park Multicultural Academy,41.971504,-87.710609,249,231,,92.5,Illinois,4929 N SAWYER Ave,60625,False,True,False,False
609790,Clara Barton Elementary School,41.754194,-87.670927,427,391,,88.9,Illinois,7650 S WOLCOTT Ave,60620,False,True,True,True
610252,Robert Nathaniel Dett Elementary School,41.87987,-87.680315,351,295,,84.5,Illinois,2131 W MONROE St,60612,False,True,True,True
400051,Noble - Noble College Prep,41.900191,-87.662628,667,498,98.8,89.6,Illinois,1010 N NOBLE St,60642-4011,True,False,False,False
609730,Nicholas Senn High School,41.989029,-87.667136,1487,1112,88.8,78.1,Illinois,5900 N GLENWOOD Ave,60660,True,False,False,False
609855,Walter S Christopher Elementary School,41.801659,-87.685607,317,304,,84.1,Illinois,5042 S ARTESIAN Ave,60632,False,True,True,False
610229,A.N. Pritzker School,41.907053,-87.677761,683,180,,93.8,Illinois,2009 W SCHILLER St,60622,False,True,True,True
400150,YCCS-Chatham AcademyHS,41.730131,-87.60698,113,101,,55.4,Illinois,9035 S LANGLEY Ave,60619,True,False,False,False
610148,Cesar E Chavez Multicultural Academic Center ES,41.807143,-87.666037,798,761,,93.2,Illinois,4747 S MARSHFIELD Ave,60609,False,True,True,True
609783,Nancy B Jefferson Alternative High School,41.867832,-87.680418,170,127,10.4,90.1,Illinois,1100 S HAMILTON Ave,60612,True,True,True,False
400069,Polaris Charter Academy,41.89255,-87.707796,338,235,,97.0,Illinois,620 N SAWYER Ave,60624,False,True,True,False
609910,Laughlin Falconer Elementary School,41.935785,-87.749331,858,775,,90.2,Illinois,3020 N LAMON Ave,60641,False,False,True,True
609734,William Howard Taft High School,41.982961,-87.791547,4210,2152,92.7,80.6,Illinois,6530 W BRYN MAWR Ave,60631,True,True,False,False
610188,Dunne Technology Academy,41.696496,-87.639974,211,169,,93.3,Illinois,10845 S UNION Ave,60628,False,True,True,True
400058,North Lawndale College Prep - Christiana,41.858564,-87.708987,228,225,84.1,79.6,Illinois,1615 S CHRISTIANA Ave,60623,True,False,False,False
610117,Louis Pasteur Elementary School,41.786895,-87.732666,631,548,,89.6,Illinois,5825 S KOSTNER Ave,60629,False,False,True,True
609908,Esmond Elementary School,41.68942,-87.669159,226,204,,89.2,Illinois,1865 W MONTVALE Ave,60643,False,True,True,True
610504,Velma F Thomas Early Childhood Center,41.827775,-87.677542,145,92,,,Illinois,3625 S HOYNE Ave,60609,False,False,False,True
609789,John Barry Elementary School,41.932511,-87.739388,473,423,,90.0,Illinois,2828 N KILBOURN Ave,60641,False,False,True,True
609968,Sharon Christa McAuliffe Elementary School,41.914816,-87.723931,531,380,,89.1,Illinois,1841 N SPRINGFIELD Ave,60647,False,True,True,True
609837,Andrew Carnegie Elementary School,41.783368,-87.590795,393,320,,90.4,Illinois,1414 E 61ST Pl,60637,False,True,True,False
610076,Bernhard Moos Elementary School,41.912505,-87.696941,431,298,,90.6,Illinois,1711 N CALIFORNIA Ave,60647,False,True,True,True
610081,Mark Sheridan Math & Science Academy,41.8444,-87.64134,520,287,,95.2,Illinois,533 W 27TH St,60616,False,True,True,False
610038,Abraham Lincoln Elementary School,41.924525,-87.644497,877,99,,94.0,Illinois,615 W KEMPER Pl,60614,False,True,True,False
400032,CICS - Ralph Ellison,41.748382,-87.66898,210,181,81.8,76.5,Illinois,1817 W 80TH St,60620,True,False,False,False
609769,Ray Graham Training Center High School,41.849675,-87.625315,252,224,,78.6,Illinois,2347 S WABASH Ave,60616,True,False,False,False
609918,Eugene Field Elementary School,42.009664,-87.669985,150,140,,91.5,Illinois,7019 N ASHLAND Ave,60626,False,True,True,False
400096,Rowe Elementary Charter School,41.907797,-87.664072,593,429,,90.6,Illinois,1424 N CLEAVER St,60642,False,True,True,False
610256,Jackie Robinson Elementary School,41.817349,-87.599067,122,105,,88.9,Illinois,4225 S LAKE PARK Ave,60653,False,False,True,True
610570,Ombudsman Chicago - South,41.783027,-87.683635,358,354,19.1,44.3,Illinois,6057 S WESTERN Ave,60636,True,False,False,False
609979,Robert Healy Elementary School,41.839595,-87.640341,1208,977,,95.9,Illinois,3010 S PARNELL Ave,60616,False,True,True,False
609867,Peter Cooper Elementary Dual Language Academy,41.856031,-87.667227,423,384,,92.6,Illinois,1624 W 19TH St,60608,False,True,True,True
609813,Charles S Brownell Elementary School,41.77162,-87.621746,163,141,,90.3,Illinois,6741 S MICHIGAN Ave,60637,False,False,True,True
609839,Carroll-Rosenwald Specialty Elementary School,41.742517,-87.696012,433,376,,91.4,Illinois,2929 W 83RD St,60652,False,True,True,True
400049,Legacy Charter School,41.856859,-87.730348,453,427,,91.7,Illinois,3318 W OGDEN Ave,60623-2649,False,True,True,False
610251,Willa Cather Elementary School,41.88295,-87.699187,320,299,,88.8,Illinois,2908 W WASHINGTON Blvd,60612,False,True,True,True
609963,Alexander Hamilton Elementary School,41.94522,-87.670865,500,74,,94.4,Illinois,1650 W CORNELIA Ave,60657,False,True,True,True
610136,William H Prescott Elementary School,41.928841,-87.669528,464,133,,94.0,Illinois,1632 W WRIGHTWOOD Ave,60614,False,True,True,False
609832,Michael M Byrne Elementary School,41.795031,-87.791544,604,296,,90.9,Illinois,5329 S OAK PARK Ave,60638,False,True,True,False
610115,Park Manor Elementary School,41.766477,-87.611546,331,314,,93.1,Illinois,7037 S RHODES Ave,60637,False,True,True,True
610523,Edison Park Elementary School,41.994238,-87.813771,408,59,,93.0,Illinois,6220 N OLCOTT Ave,60631,False,True,True,False
609777,Phillip D Armour Elementary School,41.833854,-87.650653,258,199,,92.3,Illinois,950 W 33RD Pl,60608,False,True,True,True
610120,Ferdinand Peck Elementary School,41.787899,-87.719216,782,716,,91.6,Illinois,3826 W 58TH St,60629,False,False,True,True
400035,Chicago Math and Science Academy Charter School,42.013031,-87.674818,618,547,84.0,94.0,Illinois,7212 N CLARK St,60626,True,True,True,False
609750,Simpson Academy HS for Young Women,41.864365,-87.668722,37,36,,55.4,Illinois,1321 S PAULINA St,60608,True,True,True,False
610319,Evergreen Academy Middle School,41.829356,-87.667817,188,166,,92.4,Illinois,3537 S PAULINA St,60609,False,True,True,False
400055,Noble - Rauner College Prep,41.892425,-87.660859,547,463,87.8,86.9,Illinois,1337 W OHIO St,60642,True,False,False,False
610074,Logan Square Elementary School,41.929989,-87.719224,639,584,,90.1,Illinois,3651 W SCHUBERT Ave,60647,False,True,True,True
610363,Walt Disney Magnet Elementary School,41.956816,-87.646083,1371,868,,92.8,Illinois,4140 N MARINE Dr,60613,False,True,True,True
609994,William G Hibbard Elementary School,41.970335,-87.710362,939,814,,93.5,Illinois,3244 W AINSLIE St,60625,False,False,True,True
609716,Kelvyn Park High School,41.927918,-87.735999,547,429,65.5,74.3,Illinois,4343 W WRIGHTWOOD Ave,60639,True,True,False,False
609719,Lake View High School,41.954764,-87.668953,1330,1009,83.0,79.0,Illinois,4015 N ASHLAND Ave,60613,True,False,False,False
609945,William C. Goudy Technology Academy,41.975817,-87.657912,487,408,,92.5,Illinois,5120 N WINTHROP Ave,60640,False,True,True,True
610051,Northwest Middle School,41.920555,-87.757854,527,479,,88.6,Illinois,5252 W PALMER St,60639,False,True,True,False
400145,YCCS-Youth Connection Leadership Acad HS,41.832072,-87.626781,116,92,,78.3,Illinois,5101 S KEELER Ave,60632-4205,True,False,False,False
610128,Marcus Moziah Garvey Elementary School,41.706603,-87.647577,258,243,,90.8,Illinois,10309 S MORGAN St,60643,False,True,True,True
610121,Washington Irving Elementary School,41.871595,-87.683616,303,246,,86.4,Illinois,749 S OAKLEY Blvd,60612,False,True,True,True
609977,Woodlawn Community Elementary School,41.773366,-87.594392,171,156,,90.6,Illinois,6657 S KIMBARK Ave,60637,False,False,True,True
610227,Eli Whitney Elementary School,41.84008,-87.725546,544,524,,90.7,Illinois,2815 S KOMENSKY Ave,60623,False,True,True,True
400164,Instituto - Justice and Leadership,41.845957,-87.685903,131,84,,43.1,Illinois,2570 S BLUE ISLAND Ave,60608-4817,True,False,False,False
610129,Josiah Pickard Elementary School,41.8529,-87.683291,304,272,,94.0,Illinois,2301 W 21ST Pl,60608,False,True,True,True
610130,John T Pirie Fine Arts & Academic Center ES,41.74034,-87.607891,214,172,,88.7,Illinois,650 E 85TH St,60619,False,False,True,True
610013,Pilsen Elementary Community Academy,41.858849,-87.662209,220,201,,93.0,Illinois,1420 W 17TH St,60608,False,True,True,True
400123,YCCS- Academy of Scholastic Achievement HS,41.880447,-87.742539,127,114,,61.6,Illinois,4651 W MADISON St,60644,True,False,False,False
609729,Carl Schurz High School,41.946365,-87.735612,1122,1009,82.4,76.7,Illinois,3601 N MILWAUKEE Ave,60641,True,False,False,False
610228,John Greenleaf Whittier Elementary School,41.850481,-87.673392,203,189,,89.7,Illinois,1900 W 23RD St,60608,False,True,True,True
609942,Johann W von Goethe Elementary School,41.922831,-87.6929,723,323,,91.5,Illinois,2236 N ROCKWELL St,60647,False,True,True,True
610217,James Ward Elementary School,41.84398,-87.635356,507,396,,96.2,Illinois,2701 S SHIELDS Ave,60616,False,True,True,True
609859,DeWitt Clinton Elementary School,41.992541,-87.69836,1086,956,,90.7,Illinois,6110 N FAIRFIELD Ave,60659,False,True,True,True
609718,John F Kennedy High School,41.789961,-87.78084,1509,990,81.5,79.9,Illinois,6325 W 56TH St,60638,True,False,False,False
400064,Perspectives - Rodney D. Joslin,41.855999,-87.628531,309,285,91.0,89.6,Illinois,1930 S ARCHER Ave,60616,True,True,True,False
609722,Manley Career Academy High School,41.870939,-87.699896,145,118,57.1,68.9,Illinois,2935 W POLK St,60612,True,False,False,False
610357,Spry Community Links High School,41.847762,-87.698946,78,64,70.6,63.8,Illinois,2400 S MARSHALL Blvd,60623,True,False,False,False
610082,Mount Greenwood Elementary School,41.695734,-87.70581,1176,198,,94.4,Illinois,10841 S HOMAN Ave,60655,False,True,True,True
610568,Pathways in Education- Avondale,41.939433,-87.705206,289,278,,85.2,Illinois,3100 W BELMONT Ave,60618-5706,True,False,False,False
610221,Daniel Webster Elementary School,41.869916,-87.727524,186,161,,91.3,Illinois,4055 W ARTHINGTON St,60624,False,True,True,True
610102,Richard J Oglesby Elementary School,41.75467,-87.645469,281,229,,88.9,Illinois,7646 S GREEN St,60620,False,True,True,True
609808,Alex Haley Elementary Academy,41.68666,-87.633632,465,458,,91.0,Illinois,11411 S EGGLESTON Ave,60628,False,True,True,True
610039,Carl von Linne Elementary School,41.940009,-87.702635,677,348,,93.2,Illinois,3221 N SACRAMENTO Ave,60618,False,True,True,True
610196,George B Swift Elementary Specialty School,41.989139,-87.658296,524,444,,91.1,Illinois,5900 N WINTHROP Ave,60660,False,True,True,True
400147,Chicago Excel Academy HS,41.691953,-87.654248,267,232,24.1,72.1,Illinois,1257 W 111TH St,60643,True,False,False,False
610571,Ombudsman Chicago- West,41.874673,-87.687842,218,211,10.5,46.6,Illinois,2401 W CONGRESS Pkwy,60612-3534,True,False,False,False
609861,Henry R Clissold Elementary School,41.693026,-87.680897,515,208,,91.6,Illinois,2350 W 110TH Pl,60643,False,True,True,True
610544,Mariano Azuela Elementary School,41.771079,-87.73992,706,564,,90.1,Illinois,4707 W MARQUETTE Rd,60629,False,True,True,False
610145,Peter A Reinberg Elementary School,41.943019,-87.768983,791,600,,91.2,Illinois,3425 N MAJOR Ave,60634,False,True,True,True
610587,Walter Henri Dyett High School for the Arts,41.801204,-87.612239,510,424,87.4,79.5,Illinois,555 E 51ST ,60615-2452,True,False,False,False
400173,Pathways in Education- Brighton Park,41.808226,-87.702645,366,358,14.3,81.9,Illinois,3124 W 47TH St,60632,True,False,False,False
610073,Ellen Mitchell Elementary School,41.892082,-87.683185,437,138,,93.7,Illinois,2233 W OHIO St,60612,False,True,True,True
609738,Lincoln Park High School,41.918268,-87.646009,2165,953,84.8,84.6,Illinois,2001 N ORCHARD St,60614,True,False,False,False
609933,Stephen F Gale Elementary Community Academy,42.021091,-87.671939,340,280,,84.4,Illinois,1631 W JONQUIL Ter,60626,False,True,True,True
610389,Orr Academy High School,41.894449,-87.726166,323,289,66.7,66.6,Illinois,730 N PULASKI Rd,60624,True,False,False,False
