PUMA,puma_label,year,indicator,value,cut_name
9999.0,Chicago Area,2023,men_w,1263455.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,woman_w,73526.0,Total
3502.0,(North) - Lake View & Lincoln Park,2013,woman_w,80428.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,woman_w,72892.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,woman_w,75870.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,woman_w,68617.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,woman_w,97814.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,woman_w,68167.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,woman_w,96332.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,woman_w,86568.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,woman_w,70754.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,woman_w,76027.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,woman_w,78792.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,woman_w,80441.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,woman_w,100181.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,woman_w,68193.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,woman_w,73883.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,woman_w,68651.0,Total
9999.0,Chicago Area,2013,woman_w,1337136.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,woman_w,80501.0,Total
3502.0,(North) - Lake View & Lincoln Park,2018,woman_w,79455.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,woman_w,74863.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,woman_w,70255.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,woman_w,69642.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,woman_w,98472.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,woman_w,69961.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,woman_w,85507.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,woman_w,88950.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,woman_w,73454.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,woman_w,80522.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,woman_w,73202.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,woman_w,67425.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,woman_w,104850.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,woman_w,68681.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,woman_w,66563.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,woman_w,74583.0,Total
9999.0,Chicago Area,2018,woman_w,1326886.0,Total
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,woman_w,69869.0,Total
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,woman_w,75481.0,Total
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,woman_w,80267.0,Total
3154.0,(North) - Lake View & Lincoln Park,2023,woman_w,88731.0,Total
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,woman_w,78666.0,Total
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,woman_w,65126.0,Total
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,woman_w,80913.0,Total
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,woman_w,78910.0,Total
3159.0,(West) - West Town & Near West Side,2023,woman_w,77506.0,Total
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,woman_w,95531.0,Total
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,woman_w,73887.0,Total
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,woman_w,65396.0,Total
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,woman_w,60766.0,Total
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,woman_w,77984.0,Total
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,woman_w,69789.0,Total
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,woman_w,70233.0,Total
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,woman_w,71877.0,Total
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,woman_w,67607.0,Total
9999.0,Chicago Area,2023,woman_w,1348539.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,black_w,35541.0,Total
3502.0,(North) - Lake View & Lincoln Park,2013,black_w,6866.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,black_w,9922.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,black_w,5889.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,black_w,1958.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,black_w,87015.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,black_w,6305.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,black_w,94929.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,black_w,31863.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,black_w,21376.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,black_w,14148.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,black_w,8458.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,black_w,114858.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,black_w,146348.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,black_w,72007.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,black_w,128020.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,black_w,84908.0,Total
9999.0,Chicago Area,2013,black_w,870411.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,black_w,42183.0,Total
3502.0,(North) - Lake View & Lincoln Park,2018,black_w,8034.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,black_w,12050.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,black_w,7891.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,black_w,4695.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,black_w,76939.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,black_w,8848.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,black_w,78903.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,black_w,25263.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,black_w,18699.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,black_w,16259.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,black_w,4453.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,black_w,91854.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,black_w,146747.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,black_w,62420.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,black_w,117357.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,black_w,87851.0,Total
9999.0,Chicago Area,2018,black_w,810446.0,Total
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,black_w,6638.0,Total
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,black_w,14730.0,Total
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,black_w,35860.0,Total
3154.0,(North) - Lake View & Lincoln Park,2023,black_w,10925.0,Total
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,black_w,9721.0,Total
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,black_w,5688.0,Total
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,black_w,27783.0,Total
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,black_w,105969.0,Total
3159.0,(West) - West Town & Near West Side,2023,black_w,28148.0,Total
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,black_w,28611.0,Total
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,black_w,97142.0,Total
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,black_w,18955.0,Total
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,black_w,7963.0,Total
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,black_w,21207.0,Total
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,black_w,83704.0,Total
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,black_w,89254.0,Total
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,black_w,113034.0,Total
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,black_w,88315.0,Total
9999.0,Chicago Area,2023,black_w,793647.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,hispanic_w,25749.0,Total
3502.0,(North) - Lake View & Lincoln Park,2013,hispanic_w,12668.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,hispanic_w,22678.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,hispanic_w,62964.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,hispanic_w,45621.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,hispanic_w,73578.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,hispanic_w,79907.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,hispanic_w,90427.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,hispanic_w,52024.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,hispanic_w,7741.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,hispanic_w,86368.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,hispanic_w,109467.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,hispanic_w,28291.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,hispanic_w,2555.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,hispanic_w,17622.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,hispanic_w,741.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,hispanic_w,30958.0,Total
9999.0,Chicago Area,2013,hispanic_w,749359.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,hispanic_w,124139.0,Total
3502.0,(North) - Lake View & Lincoln Park,2018,hispanic_w,158479.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,hispanic_w,139358.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,hispanic_w,134741.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,hispanic_w,132094.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,hispanic_w,113705.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,hispanic_w,130863.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,hispanic_w,91132.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,hispanic_w,148136.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,hispanic_w,124626.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,hispanic_w,143657.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,hispanic_w,137794.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,hispanic_w,36485.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,hispanic_w,39868.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,hispanic_w,60583.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,hispanic_w,4689.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,hispanic_w,48247.0,Total
9999.0,Chicago Area,2018,hispanic_w,1768596.0,Total
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,hispanic_w,33288.0,Total
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,hispanic_w,24438.0,Total
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,hispanic_w,26535.0,Total
3154.0,(North) - Lake View & Lincoln Park,2023,hispanic_w,13714.0,Total
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,hispanic_w,54619.0,Total
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,hispanic_w,45712.0,Total
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,hispanic_w,110234.0,Total
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,hispanic_w,32495.0,Total
3159.0,(West) - West Town & Near West Side,2023,hispanic_w,21848.0,Total
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,hispanic_w,13940.0,Total
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,hispanic_w,5313.0,Total
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,hispanic_w,60055.0,Total
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,hispanic_w,108362.0,Total
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,hispanic_w,103517.0,Total
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,hispanic_w,42057.0,Total
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,hispanic_w,6236.0,Total
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,hispanic_w,3658.0,Total
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,hispanic_w,34427.0,Total
9999.0,Chicago Area,2023,hispanic_w,740448.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,non_non_w,126992.0,hispanic
3502.0,(North) - Lake View & Lincoln Park,2013,non_non_w,152777.0,hispanic
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,non_non_w,123195.0,hispanic
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,non_non_w,88123.0,hispanic
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,non_non_w,87019.0,hispanic
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,non_non_w,109709.0,hispanic
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,non_non_w,57387.0,hispanic
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,non_non_w,102640.0,hispanic
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,non_non_w,122249.0,hispanic
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,non_non_w,128629.0,hispanic
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,non_non_w,72310.0,hispanic
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,non_non_w,51312.0,hispanic
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,non_non_w,117814.0,hispanic
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,non_non_w,172888.0,hispanic
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,non_non_w,114308.0,hispanic
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,non_non_w,128952.0,hispanic
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,non_non_w,96520.0,hispanic
9999.0,Chicago Area,2013,non_non_w,1852824.0,hispanic
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,non_non_w,42183.0,hispanic
3502.0,(North) - Lake View & Lincoln Park,2018,non_non_w,8034.0,hispanic
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,non_non_w,12050.0,hispanic
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,non_non_w,7891.0,hispanic
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,non_non_w,4695.0,hispanic
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,non_non_w,76939.0,hispanic
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,non_non_w,8848.0,hispanic
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,non_non_w,78903.0,hispanic
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,non_non_w,25263.0,hispanic
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,non_non_w,18699.0,hispanic
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,non_non_w,16259.0,hispanic
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,non_non_w,4453.0,hispanic
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,non_non_w,91854.0,hispanic
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,non_non_w,146747.0,hispanic
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,non_non_w,62420.0,hispanic
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,non_non_w,117357.0,hispanic
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,non_non_w,87851.0,hispanic
9999.0,Chicago Area,2018,non_non_w,810446.0,hispanic
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,non_non_w,107412.0,hispanic
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,non_non_w,122730.0,hispanic
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,non_non_w,138957.0,hispanic
3154.0,(North) - Lake View & Lincoln Park,2023,non_non_w,155922.0,hispanic
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,non_non_w,99267.0,hispanic
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,non_non_w,80606.0,hispanic
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,non_non_w,52509.0,hispanic
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,non_non_w,116541.0,hispanic
3159.0,(West) - West Town & Near West Side,2023,non_non_w,134691.0,hispanic
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,non_non_w,162251.0,hispanic
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,non_non_w,124561.0,hispanic
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,non_non_w,77506.0,hispanic
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,non_non_w,20824.0,hispanic
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,non_non_w,51103.0,hispanic
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,non_non_w,88318.0,hispanic
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,non_non_w,122696.0,hispanic
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,non_non_w,119012.0,hispanic
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,non_non_w,96640.0,hispanic
9999.0,Chicago Area,2023,non_non_w,1871546.0,hispanic
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,attendance_rate_elementary,98.62768496420048,Total
3502.0,(North) - Lake View & Lincoln Park,2013,attendance_rate_elementary,93.9596248609124,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,attendance_rate_elementary,95.8672028749893,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,attendance_rate_elementary,98.89791183294663,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,attendance_rate_elementary,100.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,attendance_rate_elementary,100.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,attendance_rate_elementary,97.77169294684164,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,attendance_rate_elementary,98.91136900482694,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,attendance_rate_elementary,96.81549220010758,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,attendance_rate_elementary,100.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,attendance_rate_elementary,95.19362023133846,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,attendance_rate_elementary,96.526533425224,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,attendance_rate_elementary,98.26066237788896,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,attendance_rate_elementary,98.39309626543668,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,attendance_rate_elementary,99.59988568162332,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,attendance_rate_elementary,93.12366737739872,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,attendance_rate_elementary,94.94901588807208,Total
9999.0,Chicago Area,2013,attendance_rate_elementary,97.56181666970932,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,attendance_rate_elementary,90.04811898512686,Total
3502.0,(North) - Lake View & Lincoln Park,2018,attendance_rate_elementary,99.18436225566025,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,attendance_rate_elementary,97.01869631126831,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,attendance_rate_elementary,99.07388966341368,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,attendance_rate_elementary,98.07994610375027,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,attendance_rate_elementary,96.54810342564642,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,attendance_rate_elementary,94.98459249814049,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,attendance_rate_elementary,95.7457316212784,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,attendance_rate_elementary,91.52574577237316,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,attendance_rate_elementary,96.6499807470158,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,attendance_rate_elementary,96.9443220214485,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,attendance_rate_elementary,97.2301644031451,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,attendance_rate_elementary,95.37252099338932,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,attendance_rate_elementary,95.98204744603548,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,attendance_rate_elementary,95.10249307479224,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,attendance_rate_elementary,98.46312650533318,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,attendance_rate_elementary,97.43487770928614,Total
9999.0,Chicago Area,2018,attendance_rate_elementary,96.284046692607,Total
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,attendance_rate_elementary,100.0,Total
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,attendance_rate_elementary,99.23142613151153,Total
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,attendance_rate_elementary,97.87331701346388,Total
3154.0,(North) - Lake View & Lincoln Park,2023,attendance_rate_elementary,94.30104408352668,Total
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,attendance_rate_elementary,98.7912087912088,Total
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,attendance_rate_elementary,100.0,Total
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,attendance_rate_elementary,96.6964547319074,Total
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,attendance_rate_elementary,91.95070791819612,Total
3159.0,(West) - West Town & Near West Side,2023,attendance_rate_elementary,100.0,Total
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,attendance_rate_elementary,96.2620281273131,Total
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,attendance_rate_elementary,100.0,Total
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,attendance_rate_elementary,92.45115452930727,Total
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,attendance_rate_elementary,96.00857857738592,Total
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,attendance_rate_elementary,94.72609429104146,Total
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,attendance_rate_elementary,96.90689110994214,Total
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,attendance_rate_elementary,96.93877551020408,Total
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,attendance_rate_elementary,96.5286038715259,Total
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,attendance_rate_elementary,93.13846697280113,Total
9999.0,Chicago Area,2023,attendance_rate_elementary,96.5690842419915,Total
