,id,name,latitude,longitude,student_count,is_high_school,is_middle_school,is_pre_school,is_ele_school,attendance_rate,graduation_rate,add_street,add_state,add_zipcode,puma,neighborhood
383,610194,Charles Sumner  Math & Science Community Acad ES,41.870828,-87.733524,199,False,True,True,True,93.6,,4320 W 5TH Ave,Illinois,60624,,0026
384,610352,Durkin Park Elementary School,41.738844,-87.729955,697,False,True,True,True,91.5,,8445 S KOLIN Ave,Illinois,60652,,0070
385,609956,Robert L Grimes Elementary School,41.775464,-87.758803,378,False,True,True,True,91.2,,5450 W 64TH Pl,Illinois,60638,,0064
386,610192,Harriet Beecher Stowe Elementary School,41.911938,-87.713318,566,False,True,True,True,90.8,,3444 W WABANSIA Ave,Illinois,60647,,0023
387,609745,Southside Occupational Academy High School,41.759852,-87.675947,371,True,False,False,False,83.5,,7342 S HOYNE Ave,Illinois,60636,,0067
388,609930,Frederick Funston Elementary School,41.917617,-87.716892,461,False,True,True,True,90.2,,2010 N CENTRAL PARK Ave,Illinois,60647,,0022
389,610000,Julia Ward Howe Elementary School of Excellence,41.893612,-87.759398,343,False,True,True,True,89.3,,720 N LOREL Ave,Illinois,60644,,0025
390,610543,Eric Solorio Academy High School,41.795201,-87.711059,1237,True,False,False,False,89.1,90.1,5400 S ST LOUIS Ave,Illinois,60632,,0063
391,609705,Christian Fenger Academy High School,41.689951,-87.637572,213,True,False,False,False,76.3,58.1,11220 S WALLACE St,Illinois,60628,,0049
392,609971,John Harvard Elementary School of Excellence,41.757341,-87.632737,328,False,True,True,True,89.9,,7525 S HARVARD ,Illinois,60620,,0069
393,400050,Namaste Charter School,41.8257,-87.667724,381,False,True,False,True,90.2,,3737 S PAULINA St,Illinois,60609,,0059
394,610596,The Virtual Academy Elementary School,41.8627144,-87.6601387,258,False,True,True,True,,,1326 W 14TH ,Illinois,60608-1410,,0028
395,400119,Legal Prep Charter Academy,41.881733,-87.733778,197,True,False,False,False,78.1,81.0,4319 W WASHINGTON Blvd,Illinois,60624-2232,,0026
396,609943,Jesse Owens Elementary Community Academy,41.670618,-87.622546,333,False,True,True,True,89.9,,12302 S STATE St,Illinois,60628,,0053
397,610183,Spencer Technology Academy,41.884876,-87.750445,435,False,True,True,True,85.6,,214 N LAVERGNE Ave,Illinois,60644,,0025
398,610046,Mary Lyon Elementary School,41.934192,-87.777174,1017,False,True,True,True,90.8,,2941 N MCVICKER Ave,Illinois,60634,,0019
399,400062,Perspectives - High School of Technology,41.745949,-87.650657,303,True,False,False,False,81.5,73.3,8522 S LAFAYETTE Ave,Illinois,60620-1308,,0071
400,610269,John T McCutcheon Elementary School,41.970949,-87.654758,345,False,True,True,True,90.3,,4865 N SHERIDAN Rd,Illinois,60640,,0003
401,400107,L.E.A.R.N. - South Chicago Campus,41.733333,-87.54558,372,False,True,False,True,89.7,,8914 S BUFFALO Ave,Illinois,60617,,0046
402,610226,Socorro Sandoval Elementary School,41.792346,-87.710987,741,False,False,True,True,91.2,,5534 S SAINT LOUIS Ave,Illinois,60629,,0063
403,400146,KIPP Academy Chicago Campus,41.891816,-87.746614,642,False,True,False,True,88.7,,4818 W OHIO St,Illinois,60644,,0025
404,610290,Benjamin E Mays Elementary Academy,41.772727,-87.637277,281,False,True,True,True,90.0,,6656 S NORMAL Blvd,Illinois,60621,,0068
405,609902,Ralph H Metcalfe Elementary Community Academy,41.669444,-87.634306,341,False,True,True,True,89.3,,12339 S NORMAL Ave,Illinois,60628,,0053
406,609692,Neal F Simeon Career Academy High School,41.745781,-87.63541,1004,True,False,False,False,82.5,86.8,8147 S VINCENNES Ave,Illinois,60620,,0044
407,609854,Frederic Chopin Elementary School,41.896713,-87.688937,324,False,True,True,True,86.0,,2450 W RICE St,Illinois,60622,,0024
408,610594,Pathways in Education - Humboldt Park,41.902841,-87.687946,152,True,False,False,False,76.7,,2421 W DIVISION ,IL,60622-2941,,0024
409,610213,James Wadsworth Elementary School,41.773478,-87.601018,496,False,True,True,True,88.3,,6650 S ELLIS Ave,Illinois,60637,,0042
410,610503,Frazier Prospective IB Magnet ES,41.86698,-87.727244,138,False,True,False,True,91.3,,4027 W GRENSHAW St,Illinois,60624,,0029
411,609818,Luther Burbank Elementary School,41.917598,-87.7827,701,False,True,True,True,90.4,,2035 N MOBILE Ave,Illinois,60639,,0019
412,610548,STEM Magnet Academy,41.868576,-87.664969,398,False,True,False,True,95.1,,1522 W FILLMORE St,Illinois,60607,,0028
413,610380,Daniel Hale Williams Prep School of Medicine,41.806118,-87.62503,68,True,False,False,False,86.2,78.6,4934 S WABASH Ave,Illinois,60615,,0038
414,609873,Crown Community Academy of Fine Arts Center ES,41.852663,-87.71247,101,False,True,False,True,92.5,,2128 S SAINT LOUIS Ave,Illinois,60623,,0029
415,609899,Christian Ebinger Elementary School,42.004408,-87.81117,693,False,True,False,True,93.5,,7350 W PRATT Ave,Illinois,60631,,0009
416,400033,CICS - Longwood,41.721221,-87.655768,1114,True,True,False,True,88.2,76.0,1309 W 95TH St,Illinois,60643,,0073
417,400172,ASPIRA Business and Finance,41.935726,-87.718204,395,True,False,False,False,83.1,80.8,2989 N MILWAUKEE Ave,Illinois,60618-7347,,0021
418,400143,YCCS-West Town Acad Alternative HS,41.890803,-87.702053,116,True,False,False,False,55.0,,500 N SACRAMENTO Blvd,Illinois,60612,,0023
419,609720,Albert G Lane Technical High School,41.946645,-87.691013,4561,True,True,False,False,90.8,97.4,2501 W ADDISON St,Illinois,60618,,0005
420,610242,Joseph Brennemann Elementary School,41.959984,-87.649749,496,False,True,True,True,89.3,,4251 N CLARENDON Ave,Illinois,60613,,0003
421,400068,Plato Learning Academy,41.87276,-87.763337,153,False,True,False,True,91.4,,5545 W HARRISON St,Illinois,60644,,0025
422,609834,Little Village Elementary School,41.843698,-87.717319,583,False,True,True,True,89.9,,2620 S LAWNDALE Ave,Illinois,60623,,0030
423,609950,Josefa Ortiz De Dominguez Elementary School,41.838791,-87.71719,414,False,False,True,True,90.4,,3000 S LAWNDALE Ave,Illinois,60623,,0030
424,400009,Academy for Global Citizenship Charter School,41.807579,-87.740097,487,False,True,False,True,92.3,,4942 W 44TH St,Illinois,60638-1959,,0056
425,610062,Minnie Miñoso Academy,41.829993,-87.641103,306,False,True,True,True,89.1,,3527 S WALLACE St,Illinois,60609,,0060
426,609941,Asa Philip Randolph Elementary School,41.760614,-87.675966,374,False,True,True,True,91.6,,7316 S HOYNE Ave,Illinois,60636,,0067
427,610009,Galileo Math & Science Scholastic Academy ES,41.871255,-87.653366,534,False,True,False,True,93.6,,820 S CARPENTER St,Illinois,60607,,0028
428,610177,Mark Skinner Elementary School,41.879103,-87.659419,1122,False,True,True,True,94.4,,1260 W ADAMS St,Illinois,60607,,0028
429,610005,Charles Evans Hughes Elementary School,41.860518,-87.731777,182,False,True,True,True,88.8,,4247 W 15TH St,Illinois,60623,,0029
430,609924,Fort Dearborn Elementary School,41.729673,-87.655481,310,False,True,True,True,89.2,,9025 S THROOP St,Illinois,60620,,0073
431,610559,James Shields Middle School,41.806491,-87.68978,331,False,True,False,True,89.4,,2611 W 48TH St,Illinois,60632,,0058
432,610139,George M Pullman Elementary School,41.688819,-87.609431,311,False,True,True,True,89.6,,11311 S FORRESTVILLE Ave,Illinois,60628,,0050
433,609728,Theodore Roosevelt High School,41.964828,-87.714819,1046,True,False,False,False,78.6,76.6,3436 W WILSON Ave,Illinois,60625,,0014
434,400097,Noble - Chicago Bulls College Prep,41.878809,-87.678195,1005,True,False,False,False,85.5,92.1,2040 W ADAMS St,Illinois,60612,,0028
435,610305,George Leland Elementary School,41.873587,-87.749276,385,False,True,True,True,83.0,,512 S LAVERGNE Ave,Illinois,60644,,0025
436,400056,Noble - Rowe-Clark Math and Science Academy,41.895362,-87.718047,307,True,False,False,False,81.4,85.0,3645 W CHICAGO Ave,Illinois,60651,,0023
437,609947,Alexander Graham Elementary School,41.813304,-87.643344,341,False,True,True,True,87.3,,4436 S UNION Ave,Illinois,60609,,0061
438,610345,Carter G Woodson South Elementary School,41.814499,-87.608419,308,False,True,True,True,84.4,,4414 S EVANS Ave,Illinois,60653,,0038
439,610100,West Park Elementary Academy,41.906907,-87.732443,443,False,True,True,True,90.7,,1425 N TRIPP Ave,Illinois,60651,,0023
440,610065,Emmett Louis Till Math and Science Academy,41.775424,-87.609357,369,False,True,True,True,84.1,,6543 S CHAMPLAIN Ave,Illinois,60637,,0042
441,610066,James E McDade Elementary Classical School,41.73455,-87.619214,207,False,True,False,True,95.6,,8801 S INDIANA Ave,Illinois,60619,,0044
442,609850,Horace Greeley Elementary School,41.95281,-87.65098,344,False,True,True,True,91.0,,832 W SHERIDAN Rd,Illinois,60613,,0006
443,609863,Ruth Bader Ginsburg Elementary School,41.899566,-87.681938,263,False,True,True,True,93.0,,1003 N LEAVITT St,Illinois,60622,,0024
444,610179,Washington D Smyser Elementary School,41.958868,-87.781975,767,False,True,True,True,90.5,,4310 N MELVINA Ave,Illinois,60634,,0015
445,610589,Sor Juana Ines de la Cruz ES,41.789597,-87.72638,544,False,True,True,True,94.0,,4034 W 56TH ,Illinois,60629-4442,,0062
446,609713,Hyde Park Academy High School,41.782257,-87.586615,739,True,False,False,False,77.4,84.9,6220 S STONY ISLAND Ave,Illinois,60637,,0042
447,400168,Great Lakes Academy Charter School,41.742671,-87.559907,543,False,True,False,True,92.9,,8401 S SAGINAW Ave,Illinois,60617,,0046
448,400029,CICS - Washington Park,41.783617,-87.622068,476,False,True,False,True,88.8,,110 E 61ST St,Illinois,60637,,0040
449,609865,Jordan Elementary Community School,42.017088,-87.677763,521,False,True,True,True,90.2,,7414 N WOLCOTT Ave,Illinois,60626,,0001
450,610520,LaSalle II Magnet Elementary School,41.902914,-87.673696,598,False,True,True,True,93.6,,1148 N HONORE St,Illinois,60622,,0024
451,610268,Arthur R Ashe Elementary School,41.740184,-87.601174,381,False,True,True,True,86.0,,8505 S INGLESIDE Ave,Illinois,60619,,0044
452,610152,Martha Ruggles Elementary School,41.751946,-87.618066,310,False,True,True,True,88.1,,7831 S PRAIRIE Ave,Illinois,60619,,0069
453,400024,CICS - Basil,41.794043,-87.670243,510,False,True,False,True,89.3,,1816 W GARFIELD Blvd,Illinois,60609,,0061
454,610033,LaSalle Elementary Language Academy,41.9139,-87.637565,450,False,True,False,True,92.9,,1734 N ORLEANS St,Illinois,60614,,0007
455,609842,Rachel Carson Elementary School,41.793272,-87.6878,725,False,True,True,True,93.2,,5516 S MAPLEWOOD Ave,Illinois,60629,,0063
456,609912,James B Farnsworth Elementary School,41.97979,-87.766072,501,False,True,True,True,90.7,,5414 N LINDER Ave,Illinois,60630,,0011
457,400153,Acero Charter Schools - Brighton Park,41.813109,-87.693238,481,False,True,False,True,91.0,,4420 S FAIRFIELD Ave,Illinois,60632-1937,,0058
458,400128,YCCS-CCA Academy HS,41.864943,-87.723662,129,True,False,False,False,53.0,,1231 S PULASKI Rd,Illinois,60623,,0029
459,610325,Avondale-Logandale Elementary School,41.93397,-87.708041,461,False,True,True,True,90.7,,3212 W GEORGE St,Illinois,60618,,0021
460,610209,Alessandro Volta Elementary School,41.971634,-87.724605,751,False,True,True,True,91.6,,4950 N AVERS Ave,Illinois,60625,,0014
461,400105,Urban Prep Academy for Young Men - Bronzeville,41.831118,-87.613629,145,True,False,False,False,90.2,92.1,521 E 35TH St,Illinois,60616,,0035
462,610137,Ernst Prussing Elementary School,41.965619,-87.772414,646,False,True,False,True,90.6,,4650 N MENARD Ave,Illinois,60630,,0015
463,610099,Norwood Park Elementary School,41.988153,-87.802979,311,False,True,True,True,93.3,,5900 N NINA Ave,Illinois,60631,,0010
464,610339,Amos Alonzo Stagg Elementary School,41.758925,-87.649217,400,False,True,True,True,91.1,,7424 S MORGAN St,Illinois,60621,,0068
465,400117,Noble - Hansberry College Prep,41.734442,-87.650987,498,True,False,False,False,86.5,87.3,8748 S ABERDEEN St,Illinois,60620,,0071
466,610394,Uplift Community High School,41.965547,-87.652473,212,True,False,False,False,78.9,70.0,900 W WILSON Ave,Illinois,60640,,0003
467,610402,DeVry University Advantage Academy HS,41.941388,-87.690761,150,True,False,False,False,88.6,,1900 W LAWRENCE Ave,Illinois,60640-4003,,0005
468,609894,John B Drake Elementary School,41.844043,-87.628553,310,False,True,True,True,88.3,,2710 S DEARBORN St,Illinois,60616,,0035
469,609939,Frank L Gillespie Elementary School,41.725332,-87.623719,289,False,True,True,True,88.6,,9301 S STATE St,Illinois,60619,,0049
470,400170,Noble - The Noble Academy,41.906879,-87.645577,405,True,False,False,False,86.7,94.7,1443 N OGDEN Ave,Illinois,60610-1007,,0008
471,610022,Joyce Kilmer Elementary School,42.00364,-87.668222,806,False,True,True,True,91.8,,6700 N GREENVIEW Ave,Illinois,60626,,0001
472,609827,Burnside Elementary Scholastic Academy,41.728481,-87.607435,265,False,True,True,True,92.8,,650 E 91ST Pl,Illinois,60619,,0044
473,610037,Arthur A Libby Elementary School,41.797685,-87.659933,300,False,True,True,True,88.2,,5300 S LOOMIS Blvd,Illinois,60609,,0061
474,400115,Catalyst - Maria Charter School,41.770992,-87.693075,527,True,True,False,True,91.3,87.1,6727 S CALIFORNIA Ave,Illinois,60629,,0066
475,609759,Roberto Clemente Community Academy High School,41.902626,-87.686906,618,True,False,False,False,74.5,83.1,1147 N WESTERN Ave,Illinois,60622,,0024
476,610234,Richard Yates Elementary School,41.915039,-87.70028,270,False,True,True,True,90.2,,1839 N RICHMOND St,Illinois,60647,,0022
477,400175,Excel Academy of South Shore,41.759749,-87.556487,223,True,False,False,False,70.7,20.0,7530 S SOUTH SHORE Dr,Illinois,60649,,0043
478,609844,William W Carter Elementary School,41.789828,-87.622453,303,False,True,True,True,91.6,,5740 S MICHIGAN Ave,Illinois,60637,,0040
479,610133,Laura S Ward Elementary School,41.893236,-87.718797,305,False,True,True,True,86.2,,646 N LAWNDALE Ave,Illinois,60624,,0023
480,610291,Richard Henry Lee Elementary School,41.775305,-87.728884,586,False,True,False,True,91.7,,6448 S TRIPP Ave,Illinois,60629,,0065
481,610353,Calmeca Academy of Fine Arts and Dual Language,41.824377,-87.711654,611,False,True,True,True,91.2,,3456 W 38TH St,Illinois,60632,,0058
482,610271,Jensen Elementary Scholastic Academy,41.873815,-87.702241,262,False,True,True,True,92.7,,3030 W HARRISON St,Illinois,60612,,0027
483,609937,John W Garvy Elementary School,41.976352,-87.796235,732,False,True,False,True,92.2,,5225 N OAK PARK Ave,Illinois,60656,,0010
484,609795,George Rogers Clark Elementary School,41.867813,-87.770418,130,False,True,True,True,92.7,,1045 S MONITOR Ave,Illinois,60644,,0025
485,609833,Daisy Bates Academy of Social Justice,41.739226,-87.580729,242,False,True,True,True,89.0,,8546 S CREGIER Ave,Illinois,60617,,0045
486,610284,New Field Elementary School,42.007703,-87.673168,546,False,False,True,True,91.2,,1707 W MORSE Ave,Illinois,60626,,0001
487,609951,Ariel Elementary Community Academy,41.811173,-87.597503,361,False,True,True,True,88.4,,1119 E 46TH St,Illinois,60653,,0039
488,400023,CICS - Avalon/South Shore,41.743179,-87.587928,472,False,True,False,True,91.1,,1501 E 83RD Pl,Illinois,60619,,0045
489,400176,Excel Academy Southwest,41.765929,-87.69073,180,True,True,False,False,73.8,46.7,7050 S WASHTENAW Ave,Illinois,60629-1924,,0066
490,400161,Chicago Collegiate Charter School,41.679318,-87.617968,233,True,True,False,True,83.3,75.0,11816 S INDIANA ,Illinois,60628-6227,,0053
491,610178,Theophilus Schmid Elementary School,41.716989,-87.596932,197,False,True,True,True,88.8,,9755 S GREENWOOD Ave,Illinois,60628,,0050
492,400053,Noble - Golder College Prep,41.895282,-87.664483,622,True,False,False,False,87.0,88.7,1454 W SUPERIOR St,Illinois,60642,,0024
493,610231,National Teachers Elementary Academy,41.8528,-87.629308,794,False,True,True,True,92.2,,55 W CERMAK Rd,Illinois,60616,,0033
494,610087,Blair Early Childhood Center,41.776556,-87.790604,275,False,False,True,False,83.2,,6751 W 63RD Pl,Illinois,60638,,0064
495,609678,William Jones College Preparatory High School,41.873066,-87.627675,1921,True,False,False,False,89.2,96.8,700 S STATE St,Illinois,60605,,0032
496,609869,Anna R. Langford Community Academy,41.784681,-87.657169,193,False,True,True,True,92.4,,6010 S THROOP St,Illinois,60636,,0067
497,609845,George Washington Carver Primary School,41.653702,-87.599516,478,False,True,True,True,88.2,,901 E 133RD Pl,Illinois,60827-1427,,0054
498,609744,Northside Learning Center High School,41.982973,-87.722386,265,True,False,False,False,86.9,3.4,3730 W BRYN MAWR Ave,Illinois,60659,,0013
499,610184,John Spry Elementary Community School,41.847747,-87.700184,327,False,True,True,True,90.1,,2400 S MARSHALL Blvd,Illinois,60623,,0030
500,609907,Leif Ericson Elementary Scholastic Academy,41.875744,-87.715804,310,False,True,True,True,90.9,,3600 W 5TH Ave,Illinois,60624,,0027
501,609898,John F Eberhart Elementary School,41.77442,-87.707953,1020,False,True,True,True,89.2,,3400 W 65TH Pl,Illinois,60629,,0066
502,610385,Multicultural Arts High School,41.835282,-87.735283,272,True,False,False,False,72.8,63.5,3120 S KOSTNER Ave,Illinois,60623,,0030
503,400159,Christopher House Charter School,41.922181,-87.757522,463,False,True,True,True,92.4,,5235 W BELDEN Ave,Illinois,60639,,0019
504,400133,YCCS- Innovations HS of Arts Integration,41.883047,-87.627734,353,True,False,False,False,62.2,,17 N STATE St,Illinois,60602,,0032
505,609756,Marie Sklodowska Curie Metropolitan High School,41.80306,-87.722042,2815,True,False,False,False,77.6,77.4,4959 S ARCHER Ave,Illinois,60632,,0057
506,609709,Gage Park High School,41.791013,-87.688954,331,True,False,False,False,83.0,75.0,5630 S ROCKWELL St,Illinois,60629,,0063
507,610396,Tarkington School of Excellence ES,41.764407,-87.706445,785,False,True,True,True,91.3,,3330 W 71ST St,Illinois,60629,,0066
508,609944,Virgil Grissom Elementary School,41.662481,-87.553307,285,False,True,True,True,90.9,,12810 S ESCANABA Ave,Illinois,60633,,0055
509,609880,Stephen Decatur Classical Elementary School,42.009289,-87.704619,340,False,True,False,True,94.6,,7030 N SACRAMENTO Ave,Illinois,60645,,0002
510,610588,Robert J. Richardson Middle School,41.783826,-87.725422,836,False,True,False,True,90.5,,6018 S KARLOV ,Illinois,60629-4929,,0065
511,609780,Marine Leadership Academy at Ames,41.916045,-87.721742,524,True,True,False,False,84.4,93.8,1920 N HAMLIN Ave,Illinois,60647,,0022
512,610185,Adlai E Stevenson Elementary School,41.747107,-87.731666,1224,False,True,True,True,91.2,,8010 S KOSTNER Ave,Illinois,60652,,0070
513,609694,John Hancock College Preparatory High School,41.791464,-87.72447,1037,True,False,False,False,92.1,97.0,5437 W 64TH Pl,Illinois,60638-5681,,0062
514,610340,Chicago Academy High School,41.943054,-87.776847,563,True,False,False,False,90.4,96.2,3400 N AUSTIN Ave,Illinois,60634,,0017
515,609766,Jacqueline B Vaughn Occupational High School,41.960364,-87.764663,224,True,False,False,False,81.9,,4355 N LINDER Ave,Illinois,60641,,0015
516,610386,Peace & Education Coalition HS,41.803515,-87.667378,177,True,False,False,False,71.0,,4946 S PAULINA St,Illinois,60609,,0061
517,610144,Frank W Reilly Elementary School,41.941094,-87.719541,543,False,True,True,True,92.4,,3650 W SCHOOL St,Illinois,60618,,0021
518,610212,Albany Park Multicultural Academy,41.971504,-87.710609,249,False,True,False,False,92.5,,4929 N SAWYER Ave,Illinois,60625,,0014
519,609790,Clara Barton Elementary School,41.754194,-87.670927,427,False,True,True,True,88.9,,7650 S WOLCOTT Ave,Illinois,60620,,0071
520,610252,Robert Nathaniel Dett Elementary School,41.87987,-87.680315,351,False,True,True,True,84.5,,2131 W MONROE St,Illinois,60612,,0028
521,400051,Noble - Noble College Prep,41.900191,-87.662628,667,True,False,False,False,89.6,98.8,1010 N NOBLE St,Illinois,60642-4011,,0024
522,609730,Nicholas Senn High School,41.989029,-87.667136,1487,True,False,False,False,78.1,88.8,5900 N GLENWOOD Ave,Illinois,60660,,0077
523,609855,Walter S Christopher Elementary School,41.801659,-87.685607,317,False,True,False,True,84.1,,5042 S ARTESIAN Ave,Illinois,60632,,0063
524,610229,A.N. Pritzker School,41.907053,-87.677761,683,False,True,True,True,93.8,,2009 W SCHILLER St,Illinois,60622,,0024
525,400150,YCCS-Chatham AcademyHS,41.730131,-87.60698,113,True,False,False,False,55.4,,9035 S LANGLEY Ave,Illinois,60619,,0044
526,610148,Cesar E Chavez Multicultural Academic Center ES,41.807143,-87.666037,798,False,True,True,True,93.2,,4747 S MARSHFIELD Ave,Illinois,60609,,0061
527,609783,Nancy B Jefferson Alternative High School,41.867832,-87.680418,170,True,True,False,True,90.1,10.4,1100 S HAMILTON Ave,Illinois,60612,,0028
528,400069,Polaris Charter Academy,41.89255,-87.707796,338,False,True,False,True,97.0,,620 N SAWYER Ave,Illinois,60624,,0023
529,609910,Laughlin Falconer Elementary School,41.935785,-87.749331,858,False,False,True,True,90.2,,3020 N LAMON Ave,Illinois,60641,,0019
530,609734,William Howard Taft High School,41.982961,-87.791547,4210,True,True,False,False,80.6,92.7,6530 W BRYN MAWR Ave,Illinois,60631,,0010
531,610188,Dunne Technology Academy,41.696496,-87.639974,211,False,True,True,True,93.3,,10845 S UNION Ave,Illinois,60628,,0049
532,400058,North Lawndale College Prep - Christiana,41.858564,-87.708987,228,True,False,False,False,79.6,84.1,1615 S CHRISTIANA Ave,Illinois,60623,,0029
533,610117,Louis Pasteur Elementary School,41.786895,-87.732666,631,False,False,True,True,89.6,,5825 S KOSTNER Ave,Illinois,60629,,0062
534,609908,Esmond Elementary School,41.68942,-87.669159,226,False,True,True,True,89.2,,1865 W MONTVALE Ave,Illinois,60643,,0075
535,610504,Velma F Thomas Early Childhood Center,41.827775,-87.677542,145,False,False,True,False,,,3625 S HOYNE Ave,Illinois,60609,,0059
536,609789,John Barry Elementary School,41.932511,-87.739388,473,False,False,True,True,90.0,,2828 N KILBOURN Ave,Illinois,60641,,0020
537,609968,Sharon Christa McAuliffe Elementary School,41.914816,-87.723931,531,False,True,True,True,89.1,,1841 N SPRINGFIELD Ave,Illinois,60647,,0020
538,609837,Andrew Carnegie Elementary School,41.783368,-87.590795,393,False,True,False,True,90.4,,1414 E 61ST Pl,Illinois,60637,,0042
539,610076,Bernhard Moos Elementary School,41.912505,-87.696941,431,False,True,True,True,90.6,,1711 N CALIFORNIA Ave,Illinois,60647,,0024
540,610081,Mark Sheridan Math & Science Academy,41.8444,-87.64134,520,False,True,False,True,95.2,,533 W 27TH St,Illinois,60616,,0060
541,610038,Abraham Lincoln Elementary School,41.924525,-87.644497,877,False,True,False,True,94.0,,615 W KEMPER Pl,Illinois,60614,,0007
542,400032,CICS - Ralph Ellison,41.748382,-87.66898,210,True,False,False,False,76.5,81.8,1817 W 80TH St,Illinois,60620,,0071
543,609769,Ray Graham Training Center High School,41.849675,-87.625315,252,True,False,False,False,78.6,,2347 S WABASH Ave,Illinois,60616,,0033
544,609918,Eugene Field Elementary School,42.009664,-87.669985,150,False,True,False,True,91.5,,7019 N ASHLAND Ave,Illinois,60626,,0001
545,400096,Rowe Elementary Charter School,41.907797,-87.664072,593,False,True,False,True,90.6,,1424 N CLEAVER St,Illinois,60642,,0024
546,610256,Jackie Robinson Elementary School,41.817349,-87.599067,122,False,False,True,True,88.9,,4225 S LAKE PARK Ave,Illinois,60653,,0036
547,610570,Ombudsman Chicago - South,41.783027,-87.683635,358,True,False,False,False,44.3,19.1,6057 S WESTERN Ave,Illinois,60636,,0066
548,609979,Robert Healy Elementary School,41.839595,-87.640341,1208,False,True,False,True,95.9,,3010 S PARNELL Ave,Illinois,60616,,0060
549,609867,Peter Cooper Elementary Dual Language Academy,41.856031,-87.667227,423,False,True,True,True,92.6,,1624 W 19TH St,Illinois,60608,,0031
550,609813,Charles S Brownell Elementary School,41.77162,-87.621746,163,False,False,True,True,90.3,,6741 S MICHIGAN Ave,Illinois,60637,,0069
551,609839,Carroll-Rosenwald Specialty Elementary School,41.742517,-87.696012,433,False,True,True,True,91.4,,2929 W 83RD St,Illinois,60652,,0070
552,400049,Legacy Charter School,41.856859,-87.730348,453,False,True,False,True,91.7,,3318 W OGDEN Ave,Illinois,60623-2649,,0029
553,610251,Willa Cather Elementary School,41.88295,-87.699187,320,False,True,True,True,88.8,,2908 W WASHINGTON Blvd,Illinois,60612,,0027
554,609963,Alexander Hamilton Elementary School,41.94522,-87.670865,500,False,True,True,True,94.4,,1650 W CORNELIA Ave,Illinois,60657,,0006
555,610136,William H Prescott Elementary School,41.928841,-87.669528,464,False,True,False,True,94.0,,1632 W WRIGHTWOOD Ave,Illinois,60614,,0007
556,609832,Michael M Byrne Elementary School,41.795031,-87.791544,604,False,True,False,True,90.9,,5329 S OAK PARK Ave,Illinois,60638,,0056
557,610115,Park Manor Elementary School,41.766477,-87.611546,331,False,True,True,True,93.1,,7037 S RHODES Ave,Illinois,60637,,0069
558,610523,Edison Park Elementary School,41.994238,-87.813771,408,False,True,False,True,93.0,,6220 N OLCOTT Ave,Illinois,60631,,0010
559,609777,Phillip D Armour Elementary School,41.833854,-87.650653,258,False,True,True,True,92.3,,950 W 33RD Pl,Illinois,60608,,0060
560,610120,Ferdinand Peck Elementary School,41.787899,-87.719216,782,False,False,True,True,91.6,,3826 W 58TH St,Illinois,60629,,0062
561,400035,Chicago Math and Science Academy Charter School,42.013031,-87.674818,618,True,True,False,True,94.0,84.0,7212 N CLARK St,Illinois,60626,,0001
562,609750,Simpson Academy HS for Young Women,41.864365,-87.668722,37,True,True,False,True,55.4,,1321 S PAULINA St,Illinois,60608,,0028
563,610319,Evergreen Academy Middle School,41.829356,-87.667817,188,False,True,False,True,92.4,,3537 S PAULINA St,Illinois,60609,,0059
564,400055,Noble - Rauner College Prep,41.892425,-87.660859,547,True,False,False,False,86.9,87.8,1337 W OHIO St,Illinois,60642,,0024
565,610074,Logan Square Elementary School,41.929989,-87.719224,639,False,True,True,True,90.1,,3651 W SCHUBERT Ave,Illinois,60647,,0022
566,610363,Walt Disney Magnet Elementary School,41.956816,-87.646083,1371,False,True,True,True,92.8,,4140 N MARINE Dr,Illinois,60613,,0003
567,609994,William G Hibbard Elementary School,41.970335,-87.710362,939,False,False,True,True,93.5,,3244 W AINSLIE St,Illinois,60625,,0014
568,609716,Kelvyn Park High School,41.927918,-87.735999,547,True,True,False,False,74.3,65.5,4343 W WRIGHTWOOD Ave,Illinois,60639,,0020
569,609719,Lake View High School,41.954764,-87.668953,1330,True,False,False,False,79.0,83.0,4015 N ASHLAND Ave,Illinois,60613,,0006
570,609945,William C. Goudy Technology Academy,41.975817,-87.657912,487,False,True,True,True,92.5,,5120 N WINTHROP Ave,Illinois,60640,,0003
571,610051,Northwest Middle School,41.920555,-87.757854,527,False,True,False,True,88.6,,5252 W PALMER St,Illinois,60639,,0019
572,400145,YCCS-Youth Connection Leadership Acad HS,41.832072,-87.626781,116,True,False,False,False,78.3,,5101 S KEELER Ave,Illinois,60632-4205,,0035
573,610128,Marcus Moziah Garvey Elementary School,41.706603,-87.647577,258,False,True,True,True,90.8,,10309 S MORGAN St,Illinois,60643,,0073
574,610121,Washington Irving Elementary School,41.871595,-87.683616,303,False,True,True,True,86.4,,749 S OAKLEY Blvd,Illinois,60612,,0028
575,609977,Woodlawn Community Elementary School,41.773366,-87.594392,171,False,False,True,True,90.6,,6657 S KIMBARK Ave,Illinois,60637,,0042
576,610227,Eli Whitney Elementary School,41.84008,-87.725546,544,False,True,True,True,90.7,,2815 S KOMENSKY Ave,Illinois,60623,,0030
577,400164,Instituto - Justice and Leadership,41.845957,-87.685903,131,True,False,False,False,43.1,,2570 S BLUE ISLAND Ave,Illinois,60608-4817,,0031
